"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3501152,"Alumínio",54.83099295,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501152,"Alumínio",64.43846488,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501152,"Alumínio",63.94297167,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501152,"Alumínio",56.39,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501152,"Alumínio",56.92,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501202,"Álvares Florence",53.125,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501202,"Álvares Florence",60.88458323,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501202,"Álvares Florence",49.82698962,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501202,"Álvares Florence",69.77429143,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501202,"Álvares Florence",52.7,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501202,"Álvares Florence",95.75,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501301,"Álvares Machado",55.47300394,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501301,"Álvares Machado",58.8968183,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501301,"Álvares Machado",67.6910391,2018,"Escolaridade",65.72,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501301,"Álvares Machado",61.37495364,2020,"Escolaridade",65.77,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501301,"Álvares Machado",60.145,2022,"Escolaridade",55.49,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501301,"Álvares Machado",64.48,2024,"Escolaridade",57.87,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501400,"Álvaro de Carvalho",35.41666667,2014,"Escolaridade",50.89,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
3501400,"Álvaro de Carvalho",46.6060473,2016,"Escolaridade",60.03,"Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática (%)"
